Invite Friends,ادعو أصدقاء,Dostları Dəvət Et,Покани приятели,Convide amigos,Pozvati prijatelje,Pozvat přátele,Inviter venner,Nodig vrienden uit,Invite Friends,Mag-imbita ng mga kaibigan,Kutsua ystäviä,Inviter des amis,Freunde einladen,Προσκαλέσετε τους φίλους,להזמין חברים,Meghívja barátait,Bjóða vinum,Mengundang teman-teman,Invita gli amici,友達を招待,Достар шақыру,친구를 초대,Uzaicināt draugus,Pakviesti draugus,Menjemput kawan-kawan,Invitere venner,Zaprosić przyjaciół,Convide amigos,Invita prieteni,Пригласить друзей,邀请朋友,Pozvať priateľov,Povabi prijatelje,Invitar a amigos,Bjuda in vänner,เชิญเพื่อน ๆ,邀請朋友,Arkadaşları davet etmek,Запросити друзів,Do'stlarni taklif qiling,Mời bạn bè
Afrikaans,الأفريكانية,Afrikaans,африкаанс,afrikaans,afrikaans,afrikánština,Afrikaans,Afrikaans,Afrikaans,Afrikaans,afrikaans,afrikaans,Afrikaans,Αφρικάανς,אפריקאנס,afrikaans,Afrikaans,Afrikanas,afrikaans,アフリカーンス語,африкандықтар,아프리카 어,afrikāņi,afrikanų,Afrikaans,Afrikaans,Afrykanerski,afrikaans,afrikaans,африкаанс,南非荷兰语,afrikánčina,afrikanščina,africaans,afrikaans,ชาวแอฟริกัน,南非荷蘭語,Afrikaans,африкаанс,afrikaans,tiếng Afrikaans
Help,يساعد,Kömək edin,Помогне,Ajuda,Pomozite,Pomoc,Hjælp,Hulp,Help,Tulong,auta,Aide,Helfen,Βοήθεια,עֶזרָה,Segítség,Hjálp,Membantu,Aiuto,ヘルプ,Көмектесіңдер,돕다,Palīdzība,Pagalba,Tolong,Hjelp,Pomoc,Ajuda,Ajutor,Помощь,帮助,Pomoc,pomoč,Ayuda,Hjälp,ช่วย,幫助,Yardım,Довідка,Yordam,Giúp đỡ
Language,لغة,Dil,език,Linguagem,Jezik,Jazyk,Sprog,Taal,Language,Wika,Kieli,Langue,Sprache,Γλώσσα,שפה,Nyelv,Tungumál,Bahasa,Lingua,言語,Тіл,언어,Valoda,Kalba,Bahasa,Språk,Język,Linguagem,Limba,Язык,语言,Jazyk,Jezik,Idioma,Språk,ภาษา,語言,Dil,Мова,Til,Ngôn ngữ
off,عن,off,изключено,desligado,isključeno,vypnuto,af,uit,off,off,vinossa,désactivé,aus,μακριά από,כבוי,ki,af,mati,spento,オフ,өшірулі,끄다,izslēgts,išjungti,dimatikan,av,wyłączony,desligado,oprit,выключенный,离开,vypnuté,izklopljeno,apagado,av,ปิด,離開,kapalı,вимкнено,o'chirilgan,tắt
on,على,haqqında,На,sobre,na,na,på,op,on,sa,päällä,sur,An,επί,עַל,tovább,á,pada,SU,の上,қосулы,~에,ieslēgts,įjungta,pada,på,NA,sobre,pe,на,在,na,na,en,på,บน,在,Açık,на,yoqilgan,TRÊN
Sound,صوت,Səs,Звук,Som,Zvuk,Zvuk,Lyd,Geluid,Sound,Tunog,Ääni,Son,Klang,Ήχος,נשמע,Hang,Hljóð,Suara,Suono,音,Дыбыс,소리,Skaņa,Garsas,Bunyi,Lyd,Dźwięk,Som,Sunet,Звук,声音,Zvuk,Zvok,Sonido,Ljud,เสียง,聲音,Ses,Звук,Ovoz,Âm thanh
Music,موسيقى,Musiqi,Музика,Música,"glazba, muzika",Hudba,musik,Muziek,Music,Musika,Musiikki,Musique,Musik,ΜΟΥΣΙΚΗ,מוּסִיקָה,Zene,Tónlist,Musik,Musica,音楽,Музыка,음악,Mūzika,Muzika,Muzik,Musikk,Muzyka,Música,Muzică,Музыка,音乐,Hudba,Glasba,Música,musik,ดนตรี,音樂,Müzik,музика,Musiqa,Âm nhạc
Settings,إعدادات,Parametrlər,Настройки,Configurações,postavke,Nastavení,Indstillinger,Instellingen,Settings,Mga setting,asetukset,Paramètres,Einstellungen,Ρυθμίσεις,הגדרות,Beállítások,Stillingar,Pengaturan,Impostazioni,設定,Параметрлер,설정,Iestatījumi,Nustatymai,tetapan,Innstillinger,Ustawienia,Configurações,Setări,Настройки,设置,nastavenie,nastavitve,Ajustes,inställningar,การตั้งค่า,設定,Ayarlar,Налаштування,Sozlamalar,Cài đặt
AD,إعلان,AD,AD,DE ANÚNCIOS,OGLAS,INZERÁT,AD,ADVERTENTIE,AD,AD,ILMOITUS,ANNONCE,ANZEIGE,ΕΝΑ Δ,מוֹדָעָה,HIRDETÉS,AD,IKLAN,ANNO DOMINI,広告,AD,기원 후,AD,REKLAMA,AD,AD,OGŁOSZENIE,DE ANÚNCIOS,ANUNȚ,ОБЪЯВЛЕНИЕ,广告,AD,AD,ANUNCIO,AD,ค.ศ,廣告,reklam,нашої ери,AD,QUẢNG CÁO
Spin!,يلف!,Spin!,Завъртете!,Rodar!,Spin!,Roztočit!,Spin!,Draai!,Spin!,Iikot!,Pyöritä!,Rotation!,Drehen!,Γνέθω!,סיבוב!,Spin!,Snúið!,Putaran!,Rotazione!,スピン！,Айналдыру!,회전!,Spin!,Sukite!,Pusing!,Snurre rundt!,Kręcić się!,Rodar!,A învârti!,Вращаться!,旋转！,Točte!,Zavrti!,¡Girar!,Snurra!,หมุน!,旋轉！,Döndürmek!,Спін!,Spin!,Quay!
Quit,يترك,Çıxın,Откажете се,Desistir,Prestati,Přestat,Afslut,Ontslag nemen,Quit,quit,Lopettaa,Quitter,Aufhören,Εγκαταλείπω,לְהַפְסִיק,Kilépés,Hætta,Berhenti,Esentato,やめる,Шығу,그만두다,Iziet,Išeik,Berhenti,Slutte,Zrezygnować,Desistir,Părăsi,Покидать,辞职,Ukončite,Prenehati,Abandonar,Sluta,ล้มเลิก,辭職,Çıkış yapmak,Вийти,Chiqish,Từ bỏ
Spin Wheel,أدر العجلة,Fırlanan təkər,Въртящо се колело,Roda giratória,Spin Wheel,Spin Wheel,Drej hjul,Draaiwiel,Spin Wheel,Paikot na Gulong,Pyörivä pyörä,Roue tournante,Drehrad,Τροχός περιστροφής,גלגל סיבוב,Spin Wheel,Snúa hjól,Roda Putar,Ruota girevole,スピンホイール,Айналдыру дөңгелегі,스핀 휠,Griešanas ritenis,Sukimo ratas,Roda Pusing,Spinn hjul,Koło obrotowe,Roda giratória,Roata de învârtire,Вращающееся колесо,旋转轮,Spin Wheel,Spin Wheel,Rueda giratoria,Snurra hjul,ล้อหมุน,旋轉輪,Döndürme Çarkı,Spin Wheel,Spin Wheel,Bánh xe quay
(Mode to obtain keys),(وضع الحصول على المفاتيح),(Açarları əldə etmək üçün rejim),(Режим за получаване на ключове),(Modo para obter chaves),(Način za dobivanje ključeva),(Režim získání klíčů),(Tilstand til at få nøgler),(Modus om sleutels te verkrijgen),(Mode to obtain keys),(Mode para makakuha ng mga susi),(Tila avainten hankintaan),(Mode pour obtenir les clés),(Modus zum Erhalten von Schlüsseln),(Λειτουργία λήψης κλειδιών),(מצב לקבלת מפתחות),(Mód a kulcsok beszerzéséhez),(Háttur til að fá lykla),(Mode untuk mendapatkan kunci),(Modalità per ottenere le chiavi),(鍵取得モード),(Кілттерді алу режимі),(열쇠를 획득하는 모드),(Atslēgu iegūšanas režīms),(Raktų gavimo režimas),(Mod untuk mendapatkan kunci),(Modus for å få nøkler),(Tryb zdobywania kluczy),(Modo para obter chaves),(Mod pentru obținerea cheilor),(Режим получения ключей),（获取密钥的方式）,(Režim na získanie kľúčov),(Način za pridobitev ključev),(Modo para obtener claves),(Läge för att få nycklar),(โหมดเพื่อรับกุญแจ),（取得密鑰的方式）,(Anahtarları alma modu),(Режим отримання ключів),(Kalitlarni olish rejimi),(Chế độ lấy chìa khóa)
Free Play,لعب حر,Pulsuz oyun,Свободна игра,Jogo grátis,Slobodna igra,Hra zdarma,Gratis spil,Vrij spel,Free Play,Libreng laro,Vapaapeli,Jeu gratuit,Freies Spiel,Δωρεάν παιχνίδι,משחק חופשי,Ingyenes játék,Frjáls leikur,Main Gratis,Gioco gratuito,無料プレイ,Тегін ойын,무료 플레이,Brīva spēle,Nemokamas žaidimas,Main Percuma,Gratis spill,Darmowa gra,Jogo grátis,Joc gratuit,Бесплатная игра,免费玩,Volna hra,Prosta igra,Juego gratis,Fri lek,เล่นฟรี,免費玩,Ücretsiz Oyun,Безкоштовна гра,Bepul o'yin,Chơi miễn phí
Signup,اشتراك,Abunə olun,Регистрирай се,Inscrever-se,Prijava,Přihlásit se,Tilmelde,Aanmelden,Signup,Signup,Kirjaudu,S'inscrire,Melden Sie sich an,Εγγραφείτε,הירשם,Regisztrálj,Skráðu þig,Mendaftar,Iscrizione,サインアップ,Тіркелу,가입하기,Pierakstīties,Registruotis,Daftar,Melde deg på,Zapisać się,Inscrever-se,Inscrie-te,Зарегистрироваться,报名,Prihlásiť Se,Prijava,Inscribirse,Bli Medlem,ลงชื่อ,報名,Üye olmak,Реєстрація,Ro'yxatdan o'tish,Đăng ký
Invite,يدعو,dəvət et,Покани,Convidar,Pozvati,Pozvat,Invitere,Uitnodiging,Invite,Mag-anyaya,Kutsu,Inviter,Einladen,Καλώ,להזמין,Meghív,Bjóða,Mengundang,Invitare,招待する,Шақыру,초대하다,Uzaicināt,Pakviesti,Jemput,Invitere,Zapraszać,Convidar,A invita,Приглашать,邀请,Pozvať,Povabi,Invitar,Bjuda,เชิญ,邀請,Davet etmek,Запросити,Taklif qiling,Mời
Got It,فهمتها,Anladım,Схванах го,Entendi,Shvaćam,Mám to,Forstået,Begrepen,Got It,Nakuha ko,Sain sen,J'ai compris,Habe es,Το έπιασα,הבנת,Megvan,Náði því,Mengerti,Fatto,わかった,Түсіндім,알았어요,Sapratu,Supratau,Faham,Har det,Rozumiem,Entendi,Am înţeles,Понятно,知道了,Mám to,Razumem,Entiendo,Jag fattar,เข้าใจแล้ว,知道了,Anladım,Зрозумів,Tushundim,Hiểu rồi
Remove,يزيل,Sil,Премахване,Remover,Ukloniti,Odstranit,Fjerne,Verwijderen,Remove,Alisin,Poista,Retirer,Entfernen,Αφαιρώ,לְהַסִיר,Távolítsa el,Fjarlægja,Menghapus,Rimuovere,取り除く,Жою,제거하다,Noņemt,Pašalinti,Alih keluar,Fjerne,Usunąć,Remover,Elimina,Удалять,消除,Odstrániť,Odstrani,Eliminar,Avlägsna,ลบ,消除,Kaldırmak,видалити,O'chirish,Di dời
level profile,ملف تعريف المستوى,səviyyəli profil,профил на ниво,perfil de nível,nivo profila,profil úrovně,niveau profil,niveau profiel,level profile,antas ng profile,tason profiili,profil de niveau,Ebenenprofil,προφίλ επιπέδου,פרופיל ברמה,szintű profil,stig snið,profil tingkat,profilo di livello,レベルプロファイル,деңгей профилі,레벨 프로필,līmeņa profils,lygio profilis,profil peringkat,nivåprofil,profil poziomu,perfil de nível,profil de nivel,профиль уровня,水平剖面,profil úrovne,raven profil,perfil de nivel,nivåprofil,โปรไฟล์ระดับ,水平剖面,seviye profili,рівень профілю,darajali profil,hồ sơ cấp độ
Continue,يكمل,Davam et,продължи,Continuar,Nastaviti,Pokračovat,Blive ved,Doorgaan,Continue,Magpatuloy,Jatkaa,Continuer,Weitermachen,Να συνεχίσει,לְהַמשִׁיך,Folytatni,Halda áfram,Melanjutkan,Continua,続く,Жалғастыру,계속하다,Turpināt,Tęsti,Teruskan,Fortsette,Kontynuować,Continuar,Continua,Продолжать,继续,ďalej,Nadaljuj,Continuar,Fortsätta,ดำเนินการต่อ,繼續,Devam etmek,Продовжити,Davom eting,Tiếp tục
LEVELs COMPLETED,اكتملت المستويات,SƏVİYYƏLƏR TAMAMLANDI,ЗАВЪРШЕНИ НИВА,NÍVEIS COMPLETOS,ZAVRŠENE RAZINE,ÚROVNĚ DOKONČENY,NIVEAUER FULDFØRT,NIVEAUS VOLTOOID,LEVELs COMPLETED,MGA LEVEL NA KUMPLETO,TASOT VALMISTETUT,NIVEAUX TERMINÉS,Levels abgeschlossen,ΕΠΙΠΕΔΑ ΟΛΟΚΛΗΡΩΜΕΝΑ,רמות הושלמו,SZINTEK TELJESÍTETT,STIG LOKIÐ,TINGKAT SELESAI,LIVELLI COMPLETATI,完了したレベル,ДЕҢГЕЙЛЕР АЯҚТАЛДЫ,레벨 완료,LĪMEŅI PABEIGTI,LYGIAI UŽBAIGTI,PERINGKAT SELESAI,NIVÅER FULLFØRT,POZIOMY UKOŃCZONE,NÍVEIS COMPLETOS,NIVELELE FINALIZATE,ЗАВЕРШЕННЫЕ УРОВНИ,已完成的关卡,ÚROVNE DOKONČENÉ,STOPNJE DOKONČANE,NIVELES COMPLETOS,NIVÅER UTFÖRDA,ระดับเสร็จสมบูรณ์,已完成的關卡,TAMAMLANAN SEVİYELER,РІВНІ ЗАВЕРШЕНО,DARAJALAR TUGALDI,MỨC ĐÃ HOÀN THÀNH
wait for end of tournament,انتظر نهاية البطولة,turnirin sonunu gözləyin,изчакайте края на турнира,espere o final do torneio,čekati kraj turnira,počkat na konec turnaje,vente til turneringens afslutning,wacht tot het einde van het toernooi,wait for end of tournament,hintayin ang pagtatapos ng tournament,odottaa turnauksen loppua,attendre la fin du tournoi,Warten Sie auf das Ende des Turniers,περιμένετε το τέλος του τουρνουά,לחכות לסוף הטורניר,várja meg a verseny végét,bíða eftir mótslokum,menunggu akhir turnamen,attendere la fine del torneo,トーナメントの終了を待ちます,турнирдің аяқталуын күтіңіз,토너먼트가 끝날 때까지 기다리세요,gaidiet turnīra beigas,laukti turnyro pabaigos,tunggu tamat kejohanan,vente på slutten av turneringen,poczekaj na koniec turnieju,espere o final do torneio,așteptați sfârșitul turneului,дождаться окончания турнира,等待比赛结束,počkajte na koniec turnaja,počakajte na konec turnirja,esperar al final del torneo,vänta på slutet av turneringen,รอการสิ้นสุดการแข่งขัน,等待比賽結束,turnuvanın sonunu bekle,дочекатися закінчення турніру,Turnir tugashini kuting,chờ giải đấu kết thúc
Unlock Next Profile,فتح الملف الشخصي التالي,Növbəti Profilin kilidini açın,Отключете следващия профил,Desbloquear próximo perfil,Otključaj sljedeći profil,Odemknout další profil,Lås op for næste profil,Ontgrendel het volgende profiel,Unlock Next Profile,I-unlock ang Susunod na Profile,Avaa seuraavan profiilin lukitus,Débloquer le profil suivant,Nächstes Profil freischalten,Ξεκλείδωμα Επόμενο Προφίλ,בטל את נעילת הפרופיל הבא,Következő profil feloldása,Opnaðu næsta prófíl,Buka Kunci Profil Berikutnya,Sblocca il profilo successivo,次のプロファイルのロックを解除する,Келесі профильді ашыңыз,다음 프로필 잠금 해제,Atbloķējiet nākamo profilu,Atrakinkite kitą profilį,Buka Kunci Profil Seterusnya,Lås opp neste profil,Odblokuj następny profil,Desbloquear próximo perfil,Deblocați următorul profil,Разблокировать следующий профиль,解锁下一个个人资料,Odomknúť ďalší profil,Odkleni naslednji profil,Desbloquear el siguiente perfil,Lås upp nästa profil,ปลดล็อคโปรไฟล์ถัดไป,解鎖下一個個人資料,Sonraki Profilin Kilidini Aç,Розблокувати наступний профіль,Keyingi profilni qulfdan chiqaring,Mở khóa hồ sơ tiếp theo
YOU WIN,فزت,SƏN QAZAN,ТИ ПЕЧЕЛИШ,VOCÊ GANHA,POBJEDIO SI,VYHRÁVÁTE,DU VINDER,JIJ WINT,YOU WIN,IKAW ANG NANALO,SINÄ VOITAT,VOUS GAGNEZ,DU GEWINNST,ΚΕΡΔΙΖΕΙΣ,ניצחת,TE NYERTÉL,ÞÚ VINNUR,KAMU MENANG,HAI VINTO,あなたの勝ちです,СЕН ЖЕҢДІҢ,네가 이겼다,TU UZVARI,TU LAIMĖJAI,AWAK MENANG,DU VINNER,WYGRAŁEŚ,VOCÊ GANHA,AI CASTIGAT,ТЫ ПОБЕДИЛ,你赢了,VYHRAL SI,ZMAGAL SI,TÚ GANAS,DU VINNER,คุณชนะ,你贏了,SEN KAZANDIN,ТИ ВИГРАВ,SIZ YUTDINGIZ,BẠN THẮNG
Technical Support,دعم فني,Texniki dəstək,Техническа поддръжка,Suporte técnico,Tehnička podrška,Technická podpora,Teknisk support,Technische hulp,Technical Support,Teknikal na Suporta,Tekninen tuki,Soutien technique,Technische Unterstützung,Τεχνική υποστήριξη,תמיכה טכנית,Műszaki támogatás,Tækniaðstoð,Dukungan teknis,Supporto tecnico,テクニカルサポート,Техникалық көмек,기술적 지원,Tehniskā palīdzība,Techninė pagalba,Sokongan teknikal,Teknisk støtte,Pomoc techniczna,Suporte técnico,Suport tehnic,Техническая поддержка,技术支援,Technická podpora,Tehnična podpora,Apoyo técnico,Teknisk support,การสนับสนุนทางเทคนิค,技術支援,Teknik Destek,Технічна підтримка,Texnik yordam,Hỗ trợ kỹ thuật
SCORE,نتيجة,XAL,РЕЗУЛТАТ,PONTUAÇÃO,POSTIĆI,SKÓRE,SCORE,SCORE,SCORE,ISKOR,PISTEET,SCORE,PUNKTZAHL,ΣΚΟΡ,ציון,PONTSZÁM,MARK,SKOR,PUNTO,スコア,ГОЛ,점수,VĒRTĒJUMS,BALAI,SKOR,SCORE,WYNIK,PONTUAÇÃO,SCOR,СЧЕТ,分数,SKÓRE,TOČKA,PUNTAJE,GÖRA,คะแนน,分數,GOL,ОЦІНКА,XOL,ĐIỂM
TOTAL,المجموع,ÜMUMİ,ОБЩА СУМА,TOTAL,UKUPNO,CELKOVÝ,I ALT,TOTAAL,TOTAL,KABUUAN,KAIKKI YHTEENSÄ,TOTAL,GESAMT,ΣΥΝΟΛΟ,"סה""כ",TELJES,SAMTALS,TOTAL,TOTALE,合計,БАРЛЫҒЫ,총,KOPĀ,IŠ VISO,JUMLAH,TOTAL,CAŁKOWITY,TOTAL,TOTAL,ОБЩИЙ,全部的,CELKOM,SKUPAJ,TOTAL,TOTAL,ทั้งหมด,全部的,TOPLAM,РАЗОМ,JAMI,TỔNG CỘNG
TIME BONUS,مكافأة الوقت,VAXT BONUS,БОНУС ВРЕМЕ,BÔNUS DE TEMPO,VREMENSKI BONUS,ČASOVÝ BONUS,TIDSBONUS,TIJDBONUS,TIME BONUS,TIME BONUS,AIKABONUS,PRIME DE TEMPS,ZEIT BONUS,ΜΠΟΝΟΥΣ ΧΡΟΝΟΥ,בונוס זמן,IDŐBÓNUSZ,TÍMABÓNUS,BONUS WAKTU,BONUS TEMPO,タイムボーナス,УАҚЫТ БОНУСЫ,시간 보너스,LAIKA BONUSS,LAIKO BONUSAS,BONUS MASA,TIDSBONUS,BONUS CZASOWY,BÔNUS DE TEMPO,BONUS DE TIMP,ВРЕМЯ БОНУС,时间奖励,ČASOVÝ BONUS,ČASOVNI BONUS,TIEMPO EXTRA,TID BONUS,โบนัสเวลา,時間獎勵,SÜRE BONUSU,ЧАСОВИЙ БОНУС,VAQT BONUS,THƯỞNG THÊM THƠI GIAN
STREAK BONUS,مكافأة الخط,STREAK BONUS,БОНУС ЗА СЕРИИ,BÔNUS DE SEQUÊNCIA,BONUS NIZA,STREAK BONUS,STREAK BONUS,STREAK-BONUS,STREAK BONUS,STREAK BONUS,STRIAK BONUS,BONUS DE SÉRIE,STREAK-BONUS,ΜΠΟΝΟΥΣ ΣΤΡΙΚ,בונוס פס,STRIAK BÓNUSZ,STREAK BÓNUS,BONUS BERULANG,BONUS DI SERIE,連続ボーナス,СТРЕЙК БОНУС,연속 보너스,SĒRIJAS BONUSS,BONUSAS,BONUS STREAK,STREAK BONUS,BONUS STRASZNY,BÔNUS DE SEQUÊNCIA,STREAK BONUS,СТРИК БОНУС,连续奖励,STREAK BONUS,NIZ BONUS,BONIFICACIÓN DE RACHA,STREAK BONUS,โบนัสต่อเนื่อง,連續獎勵,SERİ BONUSU,БОНУС СЕРІЇ,STREAK BONUS,TIỀN THƯỞNG
Tournament Ended,انتهت البطولة,Turnir Bitdi,Турнирът приключи,Torneio encerrado,Turnir završen,Turnaj ukončen,Turneringen afsluttet,Toernooi geëindigd,Tournament Ended,Natapos ang Tournament,Turnaus päättynyt,Tournoi terminé,Turnier beendet,Το τουρνουά τελείωσε,הטורניר הסתיים,Verseny véget ért,Mótinu lokið,Turnamen Berakhir,Torneo terminato,トーナメントが終了しました,Турнир аяқталды,토너먼트 종료,Turnīrs beidzies,Turnyras Baigėsi,Kejohanan Berakhir,Turneringen avsluttet,Turniej zakończony,Torneio encerrado,Turneul s-a încheiat,Турнир завершен,比赛结束,Turnaj ukončený,Turnir je končan,Torneo finalizado,Turneringen avslutad,การแข่งขันสิ้นสุดแล้ว,比賽結束,Turnuva Sona Erdi,Турнір завершено,Turnir yakunlandi,Giải đấu đã kết thúc
watch ad,مشاهدة الإعلان,elana baxmaq,гледай реклама,assistir anúncio,gledaj oglas,sledovat reklamu,se annonce,advertentie bekijken,watch ad,manood ng ad,katso mainos,regarder une annonce,Anzeige ansehen,ρολόι διαφήμιση,לצפות במודעה,nézd meg a hirdetést,horfa á auglýsingu,tonton iklan,guarda l'annuncio,広告を見る,жарнаманы көру,광고 시청,skaties sludinājumu,žiūrėti skelbimą,tonton iklan,se annonse,obejrzyj reklamę,assistir anúncio,vizionați anunțul,посмотреть рекламу,看广告,pozerať reklamu,glej oglas,ver anuncio,titta på annonsen,ดูโฆษณา,看廣告,reklamı izle,дивитися рекламу,reklama ko'rish,xem quảng cáo
TIME:,وقت:,VAXT:,ВРЕМЕ:,TEMPO:,VRIJEME:,ČAS:,TID:,TIJD:,TIME:,ORAS:,AIKA:,TEMPS:,ZEIT:,ΧΡΟΝΟΣ:,זְמַן:,IDŐ:,TÍMI:,WAKTU:,TEMPO:,時間：,УАҚЫТ:,시간:,LAIKS:,LAIKAS:,MASA:,TID:,CZAS:,TEMPO:,TIMP:,ВРЕМЯ:,时间：,ČAS:,ČAS:,TIEMPO:,TID:,เวลา:,時間：,ZAMAN:,ЧАС:,VAQT:,THỜI GIAN:
Lorem ipsum dolor amit am me,لوريم إيبسوم دولور أميت أنا,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit jsem já,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit ben ik,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit olen minä,"Lorem ipsum dolor, je suis moi",Lorem ipsum dolor amit bin ich,Lorem ipsum dolor amit είμαι εγώ,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit aku,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit esmu es,Lorem ipsum dolor amit esu aš,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit jestem ja,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit 是我,Lorem ipsum dolor amit am ja,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit soy yo,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit 是我,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me
Press cancel to revert hammer selection,اضغط على إلغاء للرجوع إلى اختيار المطرقة,Çəkic seçimini geri qaytarmaq üçün ləğv düyməsini basın,"Натиснете Отказ, за ​​да върнете избора на чук",Pressione cancelar para reverter a seleção do martelo,Pritisnite Odustani za vraćanje odabira čekića,Stisknutím tlačítka Zrušit vrátíte výběr kladiva,Tryk på annuller for at vende tilbage til hammervalget,Druk op Annuleren om de hamerselectie terug te zetten,Press cancel to revert hammer selection,Pindutin ang kanselahin upang ibalik ang pagpili ng martilyo,Peruuta vasaravalinta painamalla peruutuspainiketta,Appuyez sur Annuler pour annuler la sélection du marteau,"Drücken Sie „Abbrechen“, um die Hammerauswahl zurückzusetzen",Πατήστε ακύρωση για να επαναφέρετε την επιλογή σφυριού,לחץ על ביטול כדי לחזור לבחירת הפטיש,Nyomja meg a Mégse gombot a kalapácsválasztás visszaállításához,Ýttu á Hætta við til að snúa hamarvali til baka,Tekan batal untuk mengembalikan pilihan palu,Premere Annulla per ripristinare la selezione del martello,キャンセルを押してハンマーの選択を元に戻します,Балға таңдауын қайтару үшін бас тарту түймесін басыңыз,해머 선택을 되돌리려면 취소를 누르세요.,"Nospiediet Atcelt, lai atjaunotu āmura izvēli","Norėdami grąžinti plaktuko pasirinkimą, paspauskite atšaukti",Tekan batal untuk mengembalikan pemilihan tukul,Trykk på avbryt for å tilbakestille hammervalget,"Naciśnij przycisk Anuluj, aby cofnąć wybór młotka",Pressione cancelar para reverter a seleção do martelo,Apăsați Anulare pentru a reveni la selecția ciocanului,"Нажмите «Отмена», чтобы отменить выбор молотка.",按“取消”恢复锤子选择,"Ak chcete vrátiť výber kladiva, stlačte tlačidlo zrušiť","Pritisnite Prekliči, da razveljavite izbiro kladiva",Presione cancelar para revertir la selección del martillo.,Tryck på avbryt för att återställa hammarvalet,กดยกเลิกเพื่อเปลี่ยนกลับการเลือกค้อน,按“取消”恢復錘子選擇,Çekiç seçimini geri almak için iptal tuşuna basın,"Натисніть «Скасувати», щоб скасувати вибір молотка",Bolg'acha tanlovini qaytarish uchun bekor qilish tugmasini bosing,Nhấn hủy để hoàn nguyên lựa chọn búa
FREE MODE,وضع حر,PULSUZ MODE,БЕЗПЛАТЕН РЕЖИМ,MODO LIVRE,SLOBODAN NAČIN,VOLNÝ MÓD,FRI TILSTAND,VRIJE MODUS,FREE MODE,LIBRENG MODE,VAPAA TILA,MODE LIBRE,FREIER MODUS,ΕΛΕΫΘΕΡΗ ΛΕΙΤΟΥΡΓΙΑ,מצב חופשי,SZABAD MÓD,ÓKEYPIS HÁTTI,MODEL BEBAS,MODALITÀ LIBERA,フリーモード,ТЕГІН РЕЖИМ,무료 모드,BEZMAKSAS REŽĪMS,LAISVAS REŽIMAS,MOD PERCUMA,FRIMODUS,TRYB DARMOWY,MODO LIVRE,MOD LIBER,СВОБОДНЫЙ РЕЖИМ,自由模式,VOĽNÝ REŽIM,BREZPLAČNI NAČIN,MODO LIBRE,FRITT LÄGE,โหมด,自由模式,SERBEST MOD,БЕЗКОШТОВНИЙ РЕЖИМ,BEPUL REJIM,CHẾ ĐỘ MIỄN PHÍ
