Help,يساعد,Kömək edin,Помощ,Ajuda,Pomoć,Pomoc,Hjælp,Hulp,Help,Tulong,Auttaa,Aide,Helfen,Βοήθεια,עֶזרָה,Segítség,Hjálp,Membantu,Aiuto,ヘルプ,Көмек,돕다,Palīdzība,Pagalba,Tolong,Hjelp,Pomoc,Ajuda,Ajutor,Помощь,帮助,Pomoc,pomoč,Ayuda,Hjälp,ช่วย,幫助,Yardım,Довідка,Yordam,Giúp đỡ
Language,لغة,Dil,език,Linguagem,Jezik,Jazyk,Sprog,Taal,Language,Wika,Kieli,Langue,Sprache,Γλώσσα,שָׂפָה,Nyelv,Tungumál,Bahasa,Lingua,言語,Тіл,언어,Valoda,Kalba,Bahasa,Språk,Język,Linguagem,Limbă,Язык,语言,Jazyk,Jezik,Idioma,Språk,ภาษา,語言,Dil,Мова,Til,Ngôn ngữ
Off,عن,Söndür,Изкл,Desligado,Isključeno,Vypnuto,Slukket,Uit,Off,Naka-off,Pois,Désactivé,Aus,Μακριά από,כבוי,Le,Slökkt,Mati,Spento,オフ,Өшірулі,끄다,Izslēgts,Išjungta,Mati,Av,Wyłączony,Desligado,Oprit,Выключенный,离开,Vypnuté,Izključeno,Apagado,Av,ปิด,離開,Kapalı,Вимкнено,Oʻchirilgan,Tắt
On,على,Aktiv,включено,Sobre,Na,Na,På,Op,On,Naka-on,Päällä,Sur,An,Επί,עַל,On,Á,Pada,SU,の上,Қосулы,~에,Ieslēgts,Įjungta,hidup,På,NA,Sobre,Pe,На,在,Zapnuté,Vklopljeno,En,På,บน,在,Açık,Увімкнено,Yoniq,TRÊN
Sound,صوت,Səs,Звук,Som,Zvuk,Zvuk,Sund,Geluid,Sound,Tunog,Ääni,Son,Klang,Ήχος,קוֹל,Hang,Hljóð,Suara,Suono,音,Дыбыс,소리,Skaņa,Garsas,Bunyi,Lyd,Dźwięk,Som,Sunet,Звук,声音,Zvuk,Zvok,Sonido,Ljud,เสียง,聲音,Ses,Звук,Ovoz,Âm thanh
Music,موسيقى,Musiqi,Музика,Música,Glazba,Hudba,Musik,Muziek,Music,Musika,Musiikki,Musique,Musik,Μουσική,מוּסִיקָה,Zene,Tónlist,Musik,Musica,音楽,Музыка,음악,Mūzika,Muzika,Muzik,Musikk,Muzyka,Música,Muzică,Музыка,音乐,Hudba,Glasba,Música,Musik,ดนตรี,音樂,Müzik,музика,Musiqa,Âm nhạc
Settings,إعدادات,Parametrlər,Настройки,Configurações,postavke,Nastavení,Indstillinger,Instellingen,Settings,Mga setting,Asetukset,Paramètres,Einstellungen,Ρυθμίσεις,הגדרות,Beállítások elemre,Stillingar,Pengaturan,Impostazioni,設定,Параметрлер,설정,Iestatījumi,Nustatymai,tetapan,Innstillinger,Ustawienia,Configurações,Setări,Настройки,设置,Nastavenia,nastavitve,Ajustes,Inställningar,การตั้งค่า,設定,Ayarlar,Налаштування,Sozlamalar,Cài đặt
AD,إعلان,AD,AD,ANÚNCIO,OGLAS,INZERÁT,AD,ADVERTENTIE,AD,AD,ILMOITUS,ANNONCE,ANZEIGE,ΔΙΑΦΗΜΙΣΗ,מוֹדָעָה,HIRDETÉS,AD,IKLAN,A.D,広告,AD,광고,AD,AD,AD,AD,OGŁOSZENIE,ANÚNCIO,AD,ОБЪЯВЛЕНИЕ,广告,AD,AD,ANUNCIO,AD,ค.ศ,廣告,Reklam,нашої ери,AD,QUẢNG CÁO
Spin!,يلف!,Spin!,Завъртете!,Rodar!,vrti!,Roztočit!,Spin!,Draai!,Spin!,Iikot!,Pyöritä!,Rotation!,Drehen!,Γνέθω!,לְסוֹבֵב!,Spin!,Snúið!,Putaran!,Rotazione!,スピン！,Айналдыру!,회전!,Spin!,Sukite!,Pusing!,Spinne!,Kręcić się!,Rodar!,Învârte!,Вращаться!,旋转！,Točte!,Zavrtite!,¡Girar!,Snurra!,หมุน!,旋轉！,Döndürmek!,Спін!,Spin!,Quay!
Quit,يترك,Çıxın,Откажете се,Desistir,Prestati,Přestat,Forlade,Ontslag nemen,Quit,quit,Lopettaa,Quitter,Aufhören,Εγκαταλείπω,לְהַפְסִיק,Kilép,Hætta,Berhenti,Esentato,やめる,Шығу,그만두다,Beidz,Išeik,Berhenti,Slutte,Zrezygnować,Desistir,Renunță,Покидать,辞职,Ukončite,Končaj,Abandonar,Sluta,ล้มเลิก,辭職,Çıkış yapmak,Вийти,Chiqish,Từ bỏ
Spin Wheel,عجلة تدور,Fırlanan təkər,Въртящо се колело,Roda giratória,Spin Wheel,Spin Wheel,Drej hjul,Draaiwiel,Spin Wheel,Paikot na Gulong,Pyörivä pyörä,Roue tournante,Drehrad,Τροχός περιστροφής,גלגל סיבוב,Spin Wheel,Snúa hjól,Roda Putar,Ruota girevole,スピンホイール,Айналдыру дөңгелегі,스핀 휠,Griešanas ritenis,Sukimo ratas,Roda Pusing,Spinn hjul,Koło obrotowe,Roda giratória,Roata de învârtire,Вращающееся колесо,旋转轮,Spin Wheel,Spin Wheel,Rueda giratoria,Snurra hjul,ล้อหมุน,旋轉輪,Döndürme Çarkı,Spin Wheel,Spin Wheel,Bánh xe quay
(Mode to obtain keys),(وضع الحصول على المفاتيح),(Açarları əldə etmək üçün rejim),(Режим за получаване на ключове),(Modo para obter chaves),(Način za dobivanje ključeva),(Režim získání klíčů),(Tilstand til at få nøgler),(Modus om sleutels te verkrijgen),(Mode to obtain keys),(Mode para makakuha ng mga susi),(Tila avainten hankintaan),(Mode pour obtenir les clés),(Modus zum Erhalten von Schlüsseln),(Λειτουργία λήψης κλειδιών),(מצב לקבלת מפתחות),(Mód a kulcsok beszerzéséhez),(Háttur til að fá lykla),(Mode untuk mendapatkan kunci),(Modalità per ottenere le chiavi),(鍵取得モード),(Кілттерді алу режимі),(열쇠를 획득하는 모드),(Atslēgu iegūšanas režīms),(Raktų gavimo režimas),(Mod untuk mendapatkan kunci),(Modus for å få nøkler),(Tryb zdobywania kluczy),(Modo para obter chaves),(Mod pentru obținerea cheilor),(Режим получения ключей),（获取密钥的方式）,(Režim na získanie kľúčov),(Način za pridobitev ključev),(Modo para obtener claves),(Läge för att få nycklar),(โหมดการรับกุญแจ),（取得密鑰的方式）,(Anahtarları alma modu),(Режим отримання ключів),(Kalitlarni olish rejimi),(Chế độ lấy chìa khóa)
Free Play,اللعب الحر,Pulsuz Oynamaq,Безплатна игра,Jogo grátis,Besplatna igra,Hrajte zdarma,Gratis spil,Gratis spelen,Free Play,Libreng Play,Ilmainen peli,Jeu gratuit,Freies Spiel,Δωρεάν παιχνίδι,משחק חינם,Ingyenes játék,Frjáls leikur,Main Gratis,Gioco gratuito,フリープレイ,Тегін ойын,무료 플레이,Bezmaksas spēle,Nemokamas žaidimas,Main Percuma,Gratis spill,Darmowa gra,Jogo grátis,Joacă gratuită,Бесплатная игра,免费玩,Hra zadarmo,Brezplačna igra,Juego libre,Gratis spel,เล่นฟรี,免費玩,Ücretsiz Oyun,Безкоштовна гра,Bepul o'yin,Chơi miễn phí
Signup,اشتراك,Qeydiyyatdan keçin,Регистрация,Inscrever-se,Prijava,Registrace,Tilmelding,Aanmelden,Signup,Signup,Ilmoittautuminen,S'inscrire,Melden Sie sich an,Εγγραφή,הרשמה,Regisztráció,Skráning,Mendaftar,Iscrizione,サインアップ,Тіркелу,가입,Pieteikšanās,Prisiregistravimas,Daftar,Registrer deg,Zapisać się,Inscrever-se,Înscrieți-vă,Зарегистрироваться,报名,Registrácia,Prijava,Inscribirse,Registrera dig,สมัครสมาชิก,報名,Üye olmak,Реєстрація,Ro'yxatdan o'tish,Đăng ký
Invite,يدعو,dəvət et,Покани,Convidar,Pozvati,Pozvat,Invitere,Uitnodiging,Invite,Mag-imbita,Kutsu,Inviter,Einladen,Καλώ,לְהַזמִין,Meghív,Bjóða,Mengundang,Invitare,招待する,Шақыру,초대하다,Uzaicināt,Pakviesti,Jemput,Invitere,Zapraszać,Convidar,Invita,Приглашать,邀请,Pozvať,Povabi,Invitar,Bjuda,เชิญ,邀請,Davet etmek,Запросити,Taklif qiling,Mời
Got It,فهمتها,Anladım,Разбрах,Entendi,Shvaćam,Rozumím,Fik det,Ik heb het,Got It,Nakuha ko,Selvä,J'ai compris,Habe es,Κατάλαβα,הבנתי,Megvan,Náði því,Mengerti,Fatto,わかった,Түсіндім,알았어요,Sapratu,Supratau,Faham,Skjønner det,Rozumiem,Entendi,Am înţeles,Понятно,知道了,Dobre,Razumem,Entiendo,Jag förstår,เข้าใจแล้ว,知道了,Anladım,Зрозуміло,Tushundim,Hiểu rồi
Remove,يزيل,Sil,Премахнете,Remover,Ukloniti,Odstranit,Fjerne,Verwijderen,Remove,Alisin,Poistaa,Retirer,Entfernen,Αφαιρώ,לְהַסִיר,Távolítsa el,Fjarlægja,Menghapus,Rimuovere,取り除く,Жою,제거하다,Noņemt,Pašalinti,Alih keluar,Fjerne,Usunąć,Remover,Elimina,Удалять,消除,Odstrániť,Odstrani,Eliminar,Ta bort,ลบ,消除,Kaldırmak,видалити,O'chirish,Di dời
level profile,ملف تعريف المستوى,səviyyəli profil,профил на ниво,perfil de nível,nivo profila,profil úrovně,niveau profil,niveau profiel,level profile,antas ng profile,tason profiili,profil de niveau,Ebenenprofil,προφίλ επιπέδου,פרופיל ברמה,szintű profil,stig snið,profil tingkat,profilo di livello,レベルプロファイル,деңгей профилі,레벨 프로필,līmeņa profils,lygio profilis,profil peringkat,nivåprofil,profil poziomu,perfil de nível,profil de nivel,профиль уровня,水平剖面,profil úrovne,raven profil,perfil de nivel,nivåprofil,โปรไฟล์ระดับ,水平剖面,seviye profili,рівень профілю,darajali profil,hồ sơ cấp độ
Continue,يكمل,Davam et,Продължи,Continuar,Nastaviti,Pokračovat,Fortsætte,Doorgaan,Continue,Magpatuloy,Jatkaa,Continuer,Weitermachen,Συνεχίζω,לְהַמשִׁיך,Folytatás,Halda áfram,Melanjutkan,Continuare,続く,Жалғастыру,계속하다,Turpināt,Tęsti,teruskan,Fortsette,Kontynuować,Continuar,Continua,Продолжать,继续,Pokračovať,Nadaljuj,Continuar,Fortsätta,ดำเนินการต่อ,繼續,Devam etmek,Продовжити,Davom eting,Tiếp tục
Levels Completed,اكتملت المستويات,Səviyyələr Tamamlandı,Завършени нива,Níveis concluídos,Završene razine,Úrovně dokončeny,Niveauer afsluttet,Niveaus voltooid,Levels Completed,Mga Antas Nakumpleto,Tasot suoritettu,Niveaux terminés,Abgeschlossene Level,Επίπεδα Ολοκληρωμένα,רמות הושלמו,Teljesített szintek,Stig lokið,Level Selesai,Livelli completati,完了したレベル,Деңгейлер аяқталды,완료된 레벨,Pabeigtie līmeņi,Užbaigti lygiai,Tahap Selesai,Nivåer fullført,Ukończone poziomy,Níveis concluídos,Niveluri finalizate,Уровни пройдены,已完成级别,Úrovne dokončené,Dokončane stopnje,Niveles completados,Nivåer avklarade,ระดับเสร็จสมบูรณ์,已完成級別,Tamamlanan Seviyeler,Пройдені рівні,Tugallangan darajalar,Cấp độ đã hoàn thành
Wait for end of tournament,انتظر نهاية البطولة,Turnirin sonunu gözləyin,Изчакайте края на турнира,Aguarde o final do torneio,Pričekajte kraj turnira,Počkejte na konec turnaje,Vent til turneringens afslutning,Wacht tot het einde van het toernooi,Wait for end of tournament,Hintayin ang pagtatapos ng tournament,Odota turnauksen loppua,Attendre la fin du tournoi,Warten Sie auf das Ende des Turniers,Περιμένετε το τέλος του τουρνουά,חכה לסוף הטורניר,Várd meg a verseny végét,Bíddu eftir lok móts,Tunggu akhir turnamen,Aspetta la fine del torneo,トーナメント終了を待ちます,Турнирдің аяқталуын күтіңіз,토너먼트가 끝날 때까지 기다리세요,Gaidiet turnīra beigas,Palaukite turnyro pabaigos,Tunggu tamat kejohanan,Vent på slutten av turneringen,Poczekaj na koniec turnieju,Aguarde o final do torneio,Așteptați sfârșitul turneului,Дождитесь окончания турнира,等待比赛结束,Počkajte na koniec turnaja,Počakajte na konec turnirja,Esperar al final del torneo.,Vänta på slutet av turneringen,รอการสิ้นสุดการแข่งขัน,等待比賽結束,Turnuvanın sonunu bekleyin,Дочекайтеся закінчення турніру,Turnir tugashini kuting,Chờ giải đấu kết thúc
Unlock Next Profile,فتح الملف الشخصي التالي,Növbəti Profilin kilidini açın,Отключете следващия профил,Desbloquear próximo perfil,Otključaj sljedeći profil,Odemknout další profil,Lås op for næste profil,Ontgrendel het volgende profiel,Unlock Next Profile,I-unlock ang Susunod na Profile,Avaa seuraavan profiilin lukitus,Débloquer le profil suivant,Nächstes Profil freischalten,Ξεκλείδωμα Επόμενο Προφίλ,בטל את נעילת הפרופיל הבא,Következő profil feloldása,Opnaðu næsta prófíl,Buka Kunci Profil Berikutnya,Sblocca il profilo successivo,次のプロファイルのロックを解除する,Келесі профильді ашыңыз,다음 프로필 잠금 해제,Atbloķējiet nākamo profilu,Atrakinkite kitą profilį,Buka Kunci Profil Seterusnya,Lås opp neste profil,Odblokuj następny profil,Desbloquear próximo perfil,Deblocați următorul profil,Разблокировать следующий профиль,解锁下一个个人资料,Odomknúť ďalší profil,Odkleni naslednji profil,Desbloquear el siguiente perfil,Lås upp nästa profil,ปลดล็อคโปรไฟล์ถัดไป,解鎖下一個個人資料,Sonraki Profilin Kilidini Aç,Розблокувати наступний профіль,Keyingi profilni qulfdan chiqaring,Mở khóa hồ sơ tiếp theo
You Win,أنت فزت,Sən Qazan,Вие печелите,Você ganha,Vi pobjeđujete,Vyhrajete,Du vinder,Jij wint,You Win,Panalo ka,Voitat,Vous gagnez,Du gewinnst,Κερδίζεις,אתה מנצח,Nyersz,Þú vinnur,Kamu menang,Hai vinto,あなたが勝ちます,Сіз жеңесіз,당신이 승리,Tu uzvari,Tu Laimi,Anda Menang,Du vinner,Wygrałeś,Você ganha,Tu Câștigi,Вы выиграли,你赢了,Vy ste vyhrali,Zmagaš,tu ganas,Du vinner,คุณชนะ,你贏了,Sen kazandın,Ти виграєш,Siz g'alaba qozonasiz,Bạn thắng
Technical Support,الدعم الفني,Texniki Dəstək,Техническа поддръжка,Suporte Técnico,Tehnička podrška,Technická podpora,Teknisk support,Technische ondersteuning,Technical Support,Teknikal na Suporta,Tekninen tuki,Assistance technique,Technische Unterstützung,Τεχνική Υποστήριξη,תמיכה טכנית,Műszaki támogatás,Tæknileg aðstoð,Dukungan Teknis,Supporto tecnico,テクニカルサポート,Техникалық көмек,기술지원,Tehniskais atbalsts,Techninė pagalba,Sokongan Teknikal,Teknisk støtte,Wsparcie techniczne,Suporte Técnico,Suport tehnic,Техническая поддержка,技术支援,Technická podpora,Tehnična podpora,Apoyo técnico,Teknisk support,การสนับสนุนด้านเทคนิค,技術支援,Teknik Destek,Технічна підтримка,Texnik yordam,Hỗ trợ kỹ thuật
Score,نتيجة,Hesab,резултат,Pontuação,Postići,Skóre,Score,Scoren,Score,Puntos,Pisteet,Score,Punktzahl,Σκορ,צִיוּן,Pontszám,Skora,Skor,Punto,スコア,Ұпай,점수,Rezultāts,Rezultatas,skor,Score,Wynik,Pontuação,Scor,Счет,分数,skóre,rezultat,Puntaje,Göra,คะแนน,分數,Gol,Оцінка,Xol,Điểm
Total,المجموع,Cəmi,Общо,Total,Ukupno,Celkový,Total,Totaal,Total,Kabuuan,Kokonais,Total,Gesamt,Σύνολο,סַך הַכֹּל,Teljes,Samtals,Total,Totale,合計,Барлығы,총,Kopā,Iš viso,Jumlah,Total,Całkowity,Total,Total,Общий,全部的,Celkom,Skupaj,Total,Total,ทั้งหมด,全部的,Toplam,Всього,Jami,Tổng cộng
Time Bonus,مكافأة الوقت,Vaxt Bonusu,Времеви бонус,Bônus de tempo,Vremenski bonus,Časový bonus,Tidsbonus,Tijdbonus,Time Bonus,Time Bonus,Aika bonus,Bonus de temps,Zeitbonus,Μπόνους χρόνου,בונוס זמן,Időbónusz,Tímabónus,Bonus Waktu,Bonus tempo,タイムボーナス,Уақыт бонусы,시간 보너스,Laika bonuss,Laiko premija,Bonus Masa,Tidsbonus,Bonus czasowy,Bônus de tempo,Bonus de timp,Бонус времени,时间奖励,Časový bonus,Časovni bonus,Bono de tiempo,Tidsbonus,โบนัสเวลา,時間獎勵,Zaman Bonusu,Часовий бонус,Vaqt bonusi,Tiền thưởng thời gian
Streak Bonus,مكافأة الخط,Streak Bonusu,Бонус за серия,Bônus de sequência,Bonus niza,Streak bonus,Streak Bonus,Streak-bonus,Streak Bonus,Streak Bonus,Streak Bonus,Bonus de séquence,Streak-Bonus,Μπόνους σερί,בונוס רצף,Streak bónusz,Streak bónus,Bonus Beruntun,Bonus di serie,連続ボーナス,Стрейк бонусы,연속 보너스,Svītru bonuss,Juostos premija,Bonus Streak,Strekbonus,Bonus za serię,Bônus de sequência,Bonus de streak,Бонус за серию,连续奖金,Prúdový bonus,Streak Bonus,Bonificación por racha,Streak Bonus,โบนัสต่อเนื่อง,連續獎金,Seri Bonusu,Бонус серії,Streak bonusi,Tiền thưởng theo chuỗi
Tournament Ended,انتهت البطولة,Turnir Bitdi,Турнирът приключи,Torneio encerrado,Turnir završen,Turnaj ukončen,Turneringen afsluttet,Toernooi geëindigd,Tournament Ended,Natapos ang Tournament,Turnaus päättynyt,Tournoi terminé,Turnier beendet,Το τουρνουά τελείωσε,הטורניר הסתיים,Verseny véget ért,Mótinu lokið,Turnamen Berakhir,Torneo terminato,トーナメントが終了しました,Турнир аяқталды,토너먼트 종료,Turnīrs beidzies,Turnyras Baigėsi,Kejohanan Berakhir,Turneringen avsluttet,Turniej zakończony,Torneio encerrado,Turneul s-a încheiat,Турнир завершен,比赛结束,Turnaj ukončený,Turnir je končan,Torneo finalizado,Turneringen avslutad,การแข่งขันสิ้นสุดแล้ว,比賽結束,Turnuva Sona Erdi,Турнір завершено,Turnir yakunlandi,Giải đấu đã kết thúc
Watch Ad,مشاهدة الإعلان,Reklama baxın,Гледайте реклама,Assistir ao anúncio,Pogledajte oglas,Sledujte reklamu,Se annonce,Bekijk advertentie,Watch Ad,Manood ng Ad,Katso mainos,Regarder l'annonce,Anzeige ansehen,Παρακολουθήστε τη διαφήμιση,צפו במודעה,Nézze meg a hirdetést,Horfðu á Ad,Tonton Iklan,Guarda l'annuncio,広告を見る,Жарнама қарау,광고 시청,Skatīties reklāmu,Žiūrėti skelbimą,Tonton Iklan,Se annonse,Obejrzyj reklamę,Assistir ao anúncio,Urmăriți anunțul,Посмотреть рекламу,观看广告,Sledujte reklamu,Oglejte si oglas,Ver anuncio,Se annons,ดูโฆษณา,觀看廣告,Reklamı İzle,Переглянути рекламу,Reklamani tomosha qiling,Xem quảng cáo
TIME:,وقت:,VAXT:,ВРЕМЕ:,TEMPO:,VRIJEME:,ČAS:,TID:,TIJD:,TIME:,ORAS:,AIKA:,TEMPS:,ZEIT:,ΦΟΡΑ:,זְמַן:,IDŐ:,TÍMI:,WAKTU:,TEMPO:,時間：,УАҚЫТ:,시간:,LAIKS:,LAIKAS:,MASA:,TID:,CZAS:,TEMPO:,TIMP:,ВРЕМЯ:,时间：,ČAS:,ČAS:,TIEMPO:,TID:,เวลา:,時間：,ZAMAN:,ЧАС:,VAQT:,THỜI GIAN:
Lorem ipsum dolor amit am me,لوريم إيبسوم دولور أميت أنا,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit sou eu,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit jsem já,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit ben ik,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit olen minä,"Lorem ipsum dolor, je suis moi",Lorem ipsum dolor amit bin ich,Lorem ipsum dolor amit είμαι εγώ,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit aku,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit esmu es,Lorem ipsum dolor amit esu aš,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit jestem ja,Lorem ipsum dolor amit sou eu,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit 是我,Lorem ipsum dolor amit am ja,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit soy yo,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit 是我,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me,Lorem ipsum dolor amit am me
Press cancel to revert hammer selection,اضغط على إلغاء للرجوع إلى اختيار المطرقة,Çəkic seçimini geri qaytarmaq üçün ləğv düyməsini basın,"Натиснете Отказ, за ​​да върнете избора на чук",Pressione cancelar para reverter a seleção do martelo,Pritisnite Odustani za vraćanje odabira čekića,Stisknutím tlačítka Zrušit vrátíte výběr kladiva,Tryk på annuller for at vende tilbage til hammervalget,Druk op Annuleren om de hamerselectie terug te zetten,Press cancel to revert hammer selection,Pindutin ang kanselahin upang ibalik ang pagpili ng martilyo,Peruuta vasaravalinta painamalla peruutuspainiketta,Appuyez sur Annuler pour annuler la sélection du marteau,"Drücken Sie „Abbrechen“, um die Hammerauswahl zurückzusetzen",Πατήστε ακύρωση για να επαναφέρετε την επιλογή σφυριού,לחץ על ביטול כדי לחזור לבחירת הפטיש,Nyomja meg a Mégse gombot a kalapácsválasztás visszaállításához,Ýttu á Hætta við til að snúa hamarvali til baka,Tekan batal untuk mengembalikan pilihan palu,Premere Annulla per ripristinare la selezione del martello,キャンセルを押してハンマーの選択を元に戻します,Балға таңдауын қайтару үшін бас тарту түймесін басыңыз,해머 선택을 되돌리려면 취소를 누르세요.,"Nospiediet Atcelt, lai atjaunotu āmura izvēli","Norėdami grąžinti plaktuko pasirinkimą, paspauskite atšaukti",Tekan batal untuk mengembalikan pemilihan tukul,Trykk på avbryt for å tilbakestille hammervalget,"Naciśnij przycisk Anuluj, aby cofnąć wybór młotka",Pressione cancelar para reverter a seleção do martelo,Apăsați Anulare pentru a reveni la selecția ciocanului,"Нажмите «Отмена», чтобы отменить выбор молотка.",按“取消”恢复锤子选择,"Ak chcete vrátiť výber kladiva, stlačte tlačidlo zrušiť","Pritisnite Prekliči, da razveljavite izbiro kladiva",Presione cancelar para revertir la selección del martillo.,Tryck på avbryt för att återställa hammarvalet,กดยกเลิกเพื่อเปลี่ยนกลับการเลือกค้อน,按“取消”恢復錘子選擇,Çekiç seçimini geri almak için iptal tuşuna basın,"Натисніть «Скасувати», щоб скасувати вибір молотка",Bolg'acha tanlovini qaytarish uchun bekor qilish tugmasini bosing,Nhấn hủy để hoàn nguyên lựa chọn búa
Free Mode,الوضع الحر,Pulsuz rejim,Безплатен режим,Modo Livre,Slobodan način rada,Volný režim,Fri tilstand,Gratis modus,Free Mode,Libreng Mode,Vapaa tila,Mode libre,Freier Modus,Δωρεάν λειτουργία,מצב חופשי,Ingyenes mód,Ókeypis hamur,Modus Bebas,Modalità gratuita,フリーモード,Еркін режим,프리 모드,Bezmaksas režīms,Nemokamas režimas,Mod Percuma,Gratis modus,Tryb darmowy,Modo Livre,Modul gratuit,Свободный режим,自由模式,Voľný režim,Prosti način,Modo libre,Fritt läge,โหมดฟรี,自由模式,Serbest Mod,Вільний режим,Erkin rejim,Chế độ miễn phí
The cash is the money you got from the tournaments and you can withdraw them for real prizes!,النقود هي الأموال التي حصلت عليها من البطولات ويمكنك سحبها للحصول على جوائز حقيقية!,Nağd pul turnirlərdən qazandığınız puldur və siz onları real hədiyyələr üçün geri götürə bilərsiniz!,"Парите са парите, които сте получили от турнирите и можете да ги изтеглите за реални награди!",O dinheiro é o dinheiro que você ganhou nos torneios e você pode retirá-lo para ganhar prêmios reais!,Gotovina je novac koji ste dobili od turnira i možete ga podići za prave nagrade!,"Hotovost jsou peníze, které jste získali z turnajů a můžete je vybrat za skutečné ceny!","Kontanterne er de penge, du fik fra turneringerne, og du kan hæve dem til rigtige præmier!",Het geld is het geld dat je van de toernooien hebt gekregen en je kunt het opnemen voor echte prijzen!,The cash is the money you got from the tournaments and you can withdraw them for real prizes!,Ang pera ay ang perang nakuha mo mula sa mga paligsahan at maaari mong bawiin ang mga ito para sa tunay na mga premyo!,"Käteinen on rahaa, jonka sait turnauksista ja voit kotiuttaa ne oikeita palkintoja varten!",Le cash est l'argent que vous avez gagné lors des tournois et vous pouvez le retirer pour de vrais prix !,"Das Bargeld ist das Geld, das Sie aus den Turnieren erhalten haben und das Sie gegen echte Preise abheben können!",Τα μετρητά είναι τα χρήματα που πήρατε από τα τουρνουά και μπορείτε να τα αποσύρετε για πραγματικά έπαθλα!,המזומן הוא הכסף שקיבלת מהטורנירים ואתה יכול למשוך אותם לפרסים אמיתיים!,"A készpénz az a pénz, amit a versenyeken kaptál, és valódi nyereményekért kiveheted!",Peningarnir eru peningarnir sem þú fékkst úr mótunum og þú getur tekið þá út fyrir alvöru verðlaun!,Uang tunai adalah uang yang Anda peroleh dari turnamen dan Anda dapat menariknya untuk mendapatkan hadiah nyata!,I contanti sono i soldi che hai ottenuto dai tornei e puoi ritirarli per premi reali!,現金はトーナメントで得たお金で、実際の賞品を獲得するために引き出すことができます。,Қолма-қол ақша - бұл турнирлерден алған ақша және сіз оларды нақты жүлделер үшін ала аласыз!,현금은 토너먼트에서 얻은 돈이며 실제 상품으로 인출할 수 있습니다!,"Nauda ir nauda, ​​ko saņēmāt no turnīriem, un jūs varat tās izņemt, lai iegūtu reālas balvas!","Pinigai yra pinigai, kuriuos gavote iš turnyrų ir galite juos atsiimti už tikrus prizus!",Wang tunai adalah wang yang anda dapat daripada kejohanan dan anda boleh mengeluarkannya untuk hadiah sebenar!,"Pengene er pengene du fikk fra turneringene, og du kan ta dem ut for ekte premier!","Gotówka to pieniądze, które otrzymałeś z turniejów i możesz je wypłacić na prawdziwe nagrody!",O dinheiro é o dinheiro que você ganhou nos torneios e você pode retirá-lo para ganhar prêmios reais!,Cash sunt banii pe care i-ați obținut de la turnee și îi puteți retrage pentru premii reale!,"Наличные — это деньги, которые вы получили от турниров, и вы можете обменять их на реальные призы!",现金是您从锦标赛中获得的钱，您可以提取它们以获得真正的奖品！,"Hotovosť sú peniaze, ktoré ste získali z turnajov a môžete ich vybrať za skutočné ceny!","Gotovina je denar, ki ste ga dobili na turnirjih in ga lahko dvignete za prave nagrade!",¡El efectivo es el dinero que obtuviste de los torneos y puedes retirarlo para obtener premios reales!,Pengarna är pengarna du fick från turneringarna och du kan ta ut dem för riktiga priser!,เงินสดคือเงินที่คุณได้รับจากการแข่งขันและคุณสามารถถอนออกเพื่อรับรางวัลจริงได้!,現金是您從錦標賽中獲得的錢，您可以提取它們以獲得真正的獎品！,"Nakit, turnuvalardan kazandığınız paradır ve bunları gerçek ödüller için çekebilirsiniz!","Готівка - це гроші, які ви отримали від турнірів, і ви можете вивести їх на справжні призи!",Naqd pul - bu turnirlardan olgan pulingiz va siz ularni haqiqiy sovg'alar uchun olishingiz mumkin!,Tiền mặt là số tiền bạn nhận được từ các giải đấu và bạn có thể rút chúng để nhận giải thưởng thực sự!
